mpath,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,0,0.01043463870882988,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,1,0.014616807922720909,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,2,0.005368288606405258,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,3,0.007247546222060919,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,4,0.0033925629686564207,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,5,0.00585161941125989,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,6,0.002800939604640007,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,7,0.012332291342318058,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,8,0.012714751064777374,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,9,0.013178415596485138,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,10,0.012787333689630032,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,11,0.00810127891600132,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,12,0.005807028617709875,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,13,0.01062104944139719,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,14,0.0034869955852627754,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,15,0.009937070310115814,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,16,0.0033508024644106627,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,17,0.011327436193823814,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,18,0.004301657900214195,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,19,0.008060123771429062,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,20,0.006139843259006739,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,21,0.0005306900129653513,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,22,0.00806519016623497,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,23,0.006583286914974451,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,24,0.011251671239733696,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,25,0.003299630479887128,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,26,0.0017548444448038936,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,27,0.009087084792554379,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,28,0.01111836638301611,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,29,0.008623736910521984,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,30,0.002294788369908929,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,0,31,0.009650412015616894,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,0,0.00809450726956129,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,1,0.011234789155423641,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,2,0.00884641520678997,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,3,0.0018787590088322759,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,4,0.00635428074747324,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,5,0.007377343717962503,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,6,0.0019411840476095676,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,7,0.00816162396222353,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,8,0.005199840757995844,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,9,0.00037865195190533996,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,10,0.0025958598125725985,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,11,5.425183007912518e-14,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,12,1.2600277488061806e-09,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,13,0.007105863653123379,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,14,0.003568893065676093,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,15,0.006420807912945747,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,16,0.0036274068988859653,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,17,0.00316389137879014,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,18,0.0006884924951009452,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,19,0.006761908531188965,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,20,0.004724675789475441,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,21,0.003360962960869074,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,22,0.007748740259557962,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,23,0.007098342292010784,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,24,4.45804325863719e-05,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,25,0.000744740420486778,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,26,0.0036645790096372366,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,27,0.001762453350238502,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,28,0.01188516616821289,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,29,0.0033539440482854843,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,30,0.0028267009183764458,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,1,31,0.007862156257033348,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,0,0.005514190066605806,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,1,0.01224926020950079,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,2,0.003853502916172147,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,3,0.01511012390255928,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,4,0.01193622499704361,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,5,0.010114130564033985,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,6,0.011875645257532597,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,7,0.014714088290929794,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,8,0.012725966982543468,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,9,0.019388483837246895,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,10,0.014877901412546635,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,11,0.006490649189800024,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,12,0.013216615654528141,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,13,0.008195609785616398,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,14,0.009640764445066452,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,15,0.00011138268018839881,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,16,0.023177171126008034,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,17,0.0018277711933478713,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,18,0.3104531168937683,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,19,0.015084491111338139,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,20,0.009373335167765617,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,21,0.010581892915070057,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,22,0.013548638671636581,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,23,0.008085258305072784,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,24,0.006546558812260628,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,25,0.8444851636886597,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,26,0.008614234626293182,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,27,0.008883364498615265,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,28,0.007249141111969948,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,29,0.010580521076917648,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,30,0.007964111864566803,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,2,31,0.0030157077126204967,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,0,0.009084449149668217,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,1,8.776941103860736e-05,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,2,0.007887364365160465,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,3,0.013121850788593292,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,4,0.00042242626659572124,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,5,0.009872335009276867,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,6,0.00047583377454429865,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,7,0.006800562143325806,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,8,0.00035185820888727903,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,9,0.014903753995895386,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,10,0.0014942607376724482,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,11,0.9112973809242249,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,12,0.009555330500006676,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,13,0.009913844987750053,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,14,0.0006094699492678046,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,15,0.005732184741646051,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,16,0.0013184896670281887,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,17,0.4889032244682312,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,18,6.675683721368841e-07,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,19,0.001449967734515667,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,20,0.002151134656742215,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,21,0.0008182836463674903,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,22,0.45727065205574036,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,23,0.00029224215541034937,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,24,0.0003889791260007769,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,25,0.003349168924614787,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,26,0.0005235098069533706,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,27,0.010200879536569118,0.9399999976158142,160.36000061035156
EleutherAI/pythia-2.8b,128,step128,2775208960,32,32,0,3,28,0.012647278606891632,0.9399999976158142,160.36000061035156
